amount,date,time,transaction_status,transaction_id,merchant_name,device_name,is_fraud,location
24.00,2023-11-29,4:58,Success,,"Vishal Electronics Sales And Service using Bank Account 91XXXXXXXX96 Nov 29, 2023, 4:58:03 PM GMT+05:30",realme narzo50a,0,Indave
220.00,2023-11-29,8:52,Success,,,realme narzo50a,0,Indave
23.00,2023-11-27,9:46,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Nov 27, 2023, 9:46:29 PM GMT+05:30",realme narzo50a,0,Indave
41.00,2023-11-27,5:39,Success,,,realme narzo50a,0,Dondaicha
40.00,2023-11-27,5:36,Success,,,realme narzo50a,0,Dondaicha
19.00,2023-11-25,9:01,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Nov 25, 2023, 9:01:17 PM GMT+05:30",realme narzo50a,0,Dhule
4.00,2023-11-25,9:00,Success,,,realme narzo50a,0,Dhule
10.00,2023-11-22,8:21,Success,,,realme narzo50a,0,Indave
20.00,2023-11-19,8:04,Success,,,realme narzo50a,0,Shirpur
19.00,2023-11-10,4:10,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Nov 10, 2023, 4:10:51 PM GMT+05:30",realme narzo50a,0,Dhule
60.00,2023-11-05,8:19,Success,,,realme narzo50a,0,Dhule
70.00,2023-10-29,10:35,Success,,,realme narzo50a,0,Dhule
19.00,2023-10-28,2:55,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Oct 28, 2023, 2:55:43 PM GMT+05:30 Sent",realme narzo50a,0,Indave
20.00,2023-10-24,8:27,Success,,,realme narzo50a,0,Shirpur
10.00,2023-10-23,8:32,Success,,,realme narzo50a,0,Indave
30.00,2023-10-23,8:31,Success,,,realme narzo50a,0,Dhule
30.00,2023-10-19,8:36,Success,,,realme narzo50a,0,Dhule
10.00,2023-10-18,2:40,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Oct 18, 2023, 2:40:44 PM GMT+05:30",realme narzo50a,0,Indave
50.00,2023-10-12,8:06,Success,,"Sunny Zerox using Bank Account 91XXXXXXXX96 Oct 12, 2023, 8:06:23 PM GMT+05:30",realme narzo50a,1,Shirpur
160.00,2023-10-07,3:57,Success,,,realme narzo50a,0,Dondaicha
170.00,2023-10-07,3:57,Success,,,realme narzo50a,0,Indave
239.00,2023-10-04,5:01,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Oct 4, 2023, 5:01:43 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
239.00,2023-10-04,4:59,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Oct 4, 2023, 4:59:26 PM GMT+05:30",realme narzo50a,0,Dondaicha
239.00,2023-10-04,4:59,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Oct 4, 2023, 4:59:08 PM GMT+05:30",realme narzo50a,0,Shirpur
40.00,2023-09-29,6:43,Success,,,realme narzo50a,0,Indave
500.00,2023-09-12,6:52,Success,,,realme narzo50a,0,Dondaicha
4000.00,2023-09-11,7:59,Success,,,realme narzo50a,0,Dhule
20.00,2023-09-04,4:47,Success,,"SHRIRAM Dresses using Bank Account 91XXXXXXXX96 Sep 4, 2023, 4:47:46 PM GMT+05:30",realme narzo50a,0,Dondaicha
300.00,2023-09-04,4:44,Success,,,realme narzo50a,0,Indave
15.00,2023-08-31,10:46,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Aug 31, 2023, 10:46:12 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2023-08-31,5:05,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Aug 31, 2023, 5:05:04 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2023-08-31,11:56,Success,,"SANJAY RAJARAM SHIMPI using Bank Account 91XXXXXXXX96 Aug 31, 2023, 11:56:33 AM GMT+05:30",realme narzo50a,0,Indave
50.00,2023-08-30,8:26,Success,,"Mr CHANDRADIP KEVALSING JADHAV using Bank Account 91XXXXXXXX96 Aug 30, 2023, 8:26:52 PM GMT+05:30",realme narzo50a,0,Dhule
455.00,2023-08-25,6:44,Success,,,realme narzo50a,0,Dondaicha
30.00,2023-08-19,2:48,Success,,"Mrs RAJKORBAI JAYSING RAJPUT using Bank Account XXXXXXX5446 Aug 19, 2023, 2:48:07 PM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2023-08-19,2:47,Success,,"Mrs RAJKORBAI JAYSING RAJPUT using Bank Account 91XXXXXXXX96 Aug 19, 2023, 2:47:50 PM GMT+05:30",realme narzo50a,0,Indave
15.00,2023-08-09,9:05,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 9, 2023, 9:05:14 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-08-09,9:04,Success,,"Jio Prepaid Aug 9, 2023, 9:04:46 PM GMT+05:30",realme narzo50a,0,Indave
15.00,2023-08-09,9:04,Success,,"Jio Prepaid Aug 9, 2023, 9:04:37 PM GMT+05:30",realme narzo50a,1,Dondaicha
25.00,2023-08-09,9:04,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 9, 2023, 9:04:23 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-08-09,9:03,Success,,"Jio Prepaid Aug 9, 2023, 9:03:41 PM GMT+05:30",realme narzo50a,0,Shirpur
15.00,2023-08-09,6:23,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Aug 9, 2023, 6:23:52 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-08-09,1:14,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Aug 9, 2023, 1:14:47 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-08-09,10:31,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Aug 9, 2023, 10:31:46 AM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
25.00,2023-07-31,5:14,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Jul 31, 2023, 5:14:19 PM GMT+05:30",realme narzo50a,0,Dhule
25.00,2023-07-30,2:30,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Jul 30, 2023, 2:30:29 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-07-28,9:44,Success,,"Jio Prepaid using Bank Account 91XXXXXXXX96 Jul 28, 2023, 9:44:28 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
70.00,2023-07-27,7:37,Success,,,realme narzo50a,0,Shirpur
1005.90,2023-07-26,10:25,Success,,"CET MAHARASHTRA using Bank Account XXXXXXX5446 Jul 26, 2023, 10:25:34 AM GMT+05:30 Sent",realme narzo50a,0,Dondaicha
40.00,2023-07-25,5:52,Success,,,realme narzo50a,0,Dhule
21.00,2023-07-23,9:07,Success,,,realme narzo50a,0,Dhule
15.00,2023-07-21,5:12,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 21, 2023, 5:12:43 PM GMT+05:30",realme narzo50a,0,Indave
239.00,2023-07-14,10:40,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 14, 2023, 10:40:14 AM GMT+05:30",realme narzo50a,0,Shirpur
35.00,2023-07-10,9:58,Success,,,realme narzo50a,0,Dhule
20.00,2023-07-09,7:49,Success,,,realme narzo50a,0,Dondaicha
30.00,2023-07-07,5:11,Success,,"Laxmi Lal Lohar using Bank Account XXXXXXX5446 Jul 7, 2023, 5:11:30 PM GMT+05:30",realme narzo50a,1,Dondaicha
25.00,2023-07-07,12:55,Success,,,realme narzo50a,0,Shirpur
15.00,2023-07-05,5:21,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 5, 2023, 5:21:54 PM GMT+05:30",realme narzo50a,1,Indave
15.00,2023-07-04,4:42,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Jul 4, 2023, 4:42:17 PM GMT+05:30",realme narzo50a,1,Dondaicha
25.00,2022-10-07,2:33,Success,,"Jio Prepaid using Bank Account XXXXXXXXXX8307 Oct 7, 2022, 2:33:06 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
15.00,2022-10-07,2:09,Success,,,realme narzo50a,0,Shirpur
